Country_Name;Country_Code;Region;Income_Group;Year;Internet_Users;GDP_Per_Capita;Electricity_Access;Electricity_Access_Rural;Electricity_Access_Urban;Broadband_Subscriptions;Life_Expectancy;Sec_Edu_Duration;Literacy_Female;Literacy_Male;Literacy_Total;Pop_0_14;Pop_15_64;Pop_65_Above;Pop_Female;Pop_Male;Pop_Total;Pop_Rural;Pop_Urban;Secondary_Education
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2017;55,8;11793,47974;99.2;97.8;100.0;1061,25;76972;6;92;94;93;279513711,6;650447019,1;700392693,2;500408245,6;499591754,4;16,759519;0,00003633;63,67;6
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2018;57,5;12186,88472;98.7;96.9;99.7;1145,84;77094;6;7,7358E+15;8,54795E+15;;2740143,851;654040358,2;719452567,3;50041851,55;49958148,45;17,049547;0,036179;63821;6
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2019;59,2;12543,01471;99.1;97.8;99.8;1206,72;77297;6;7,7358E+15;8,54795E+15;;268591795;65732908,69;740791180,7;50047012,63;49952987,37;17,340021;0,036014;63986;6
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2020;70,7;11526,80118;98.9;97.4;99.7;1351,47;72153;6;92;95;94;263938617,1;660443856,2;756175266,5;500742702,1;499257297,9;17,546065;0,035834;64166;6
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2021;70,2073;13539,71085;100.0;100.0;100.0;1402,84;73,67;6;94;95;94;259766482,1;66352985,67;767036612,5;50111178,01;49888821,99;17,682454;0,035639;64361;6
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2022;69,7181;15280,09637;100.0;100.0;100.0;1511,29;77894;6;93;95;94;255167430,6;666328553,2;785040162,7;501297359,3;498702640,7;17,823897;0,00003543;64,57;6
El Salvador;SLV;Latin America & Caribbean;Upper middle income;2012;20,3214;6708,390322;93.7;85.2;97.8;395,978;71831;6;7,7358E+15;8,54795E+15;;305907040,8;625541893,8;685510653,9;523410220;476589780;6,113975;0,032813;67187;6
El Salvador;SLV;Latin America & Caribbean;Upper middle income;2013;23,1093;7092,588521;95.0;89.3;97.8;463,325;71771;6;85;89;87;298840301,9;631773125,2;693865729,3;523446123,4;476553876,6;6,138839;0,031964;68036;6
El Salvador;SLV;Latin America & Caribbean;Upper middle income;2014;24,7617;7503,711058;95.1;89.2;97.8;517,471;71746;6;7,7358E+15;8,54795E+15;;292039695,2;637658396;703019087,4;523539763;476460237;6,162955;0,031126;68874;6
El Salvador;SLV;Latin America & Caribbean;Upper middle income;2015;26,8026;7933,736979;95.4;89.4;98.0;570,859;71814;6;86;90;88;285774166,9;642917607,3;713082257,8;523687366,5;476312633,5;6,183676;;69,7;6
El Salvador;SLV;Latin America & Caribbean;Upper middle income;2016;28,9971;8455,616148;96.0;90.3;98.4;637,51;72025;6;86;90;88;279984943,9;647564156,8;72450899,28;523896110,2;476103889,8;6,2008;0,029499;70501;6
El Salvador;SLV;Latin America & Caribbean;Upper middle income;2017;33,8207;8965,218909;96.8;91.3;99.0;726,258;72311;6;87;91;88;274802252,2;651496366,8;737013810,3;524147695;475852305;6,213533;0,028725;71275;6
El Salvador;SLV;Latin America & Caribbean;Upper middle income;2018;43,8;9203,762163;97.0;92.6;98.7;791,447;72555;6;87;91;89;270434896,9;654569293,3;749958097,6;524400110,1;475599889,9;6,219807;0,027977;72023;6
El Salvador;SLV;Latin America & Caribbean;Upper middle income;2019;50,4912;9756,752186;97.4;93.6;98.8;843,878;72559;6;87;91;89;266748281,5;656988091,7;762636268,6;524609884,1;475390115,9;6,222318;0,027254;72746;6
El Salvador;SLV;Latin America & Caribbean;Upper middle income;2020;54,6014;9392,689138;99.7;100.0;99.1;939,905;71061;6;89;92;90;263333356,6;659569342,3;770973010,9;524775557,6;475224442,4;6,234673;0,026556;73444;6
El Salvador;SLV;Latin America & Caribbean;Upper middle income;2021;58,5986;10809,7134;97.9;94.1;99.2;980,538;70748;6;7,7358E+15;8,54795E+15;;259958408,1;662417157,6;776244342,9;524899525;475100475;6,255782;0,025882;74118;6
El Salvador;SLV;Latin America & Caribbean;Upper middle income;2022;62,8885;11858,07806;100.0;100.0;100.0;1068,12;71475;6;7,7358E+15;8,54795E+15;;25617058,62;66521310,46;786163091,4;524960435,9;475039564,1;6,280319;0,025233;74767;6
Equatorial Guinea;GNQ;Sub-Saharan Africa;Upper middle income;2012;13,9432;30011,92744;65.7;2025-08-06 00:00:00;92.2;11,442;58865;6;7,7358E+15;8,54795E+15;;382818715,1;584263573,6;329177113,3;474758056,2;525241943,8;1,293483;0,000031;69;6
Equatorial Guinea;GNQ;Sub-Saharan Africa;Upper middle income;2013;16,4;27909,51759;65.9;2025-02-06 00:00:00;92.0;26,1325;59224;6;7,7358E+15;8,54795E+15;;382952835,3;584466260,3;325809044,3;473729757,2;526270242,8;1,346218;0,030456;69544;6
Equatorial Guinea;GNQ;Sub-Saharan Africa;Upper middle income;2014;18,86;27177,27167;66.0;2025-05-05 00:00:00;91.8;27,7248;59595;6;7,7358E+15;8,54795E+15;;383142208,6;584350929;325068624,5;472812711,9;527187288,1;1,399828;0,029917;70083;6
Equatorial Guinea;GNQ;Sub-Saharan Africa;Upper middle income;2015;21,32;19478,70101;66.1;2025-08-04 00:00:00;91.7;26,1293;60103;6;7,7358E+15;8,54795E+15;;383219056,3;584095581,4;326853622,9;472022246;527977754;1,453923;0,029384;70616;6
Equatorial Guinea;GNQ;Sub-Saharan Africa;Upper middle income;2016;23,78;16649,47577;66.2;2025-01-04 00:00:00;91.4;22,4243;60479;6;7,7358E+15;8,54795E+15;;383063826,3;583936265,2;329999085;471365600,8;528634399,2;1,508186;0,028862;71138;6
Equatorial Guinea;GNQ;Sub-Saharan Africa;Upper middle income;2017;26,24;18434,77086;66.4;2025-05-03 00:00:00;91.2;12,1416;60821;6;7,7358E+15;8,54795E+15;;382604148,6;583969295,9;334265555,7;470848619,7;529151380,3;1,562396;0,028354;71646;6
Equatorial Guinea;GNQ;Sub-Saharan Africa;Upper middle income;2019;49,1337;16451,36415;66.6;2025-04-02 00:00:00;90.8;5,98739;61644;6;7,7358E+15;8,54795E+15;;379852554,5;585734625,7;344128197,2;470204056,2;529795943,8;1,670177;0,027373;72627;6
Equatorial Guinea;GNQ;Sub-Saharan Africa;Upper middle income;2020;55,0013;13677,11059;66.7;2025-08-01 00:00:00;90.5;10,7372;60708;6;7,7358E+15;8,54795E+15;;378951317,8;586219904,4;348287778,1;470587584,2;529412415,8;1,716468;;73,1;6
Equatorial Guinea;GNQ;Sub-Saharan Africa;Upper middle income;2021;60,5587;16821,44865;66.8;2025-04-01 00:00:00;90.3;9,7681;60594;6;7,7358E+15;8,54795E+15;;378353768,4;586438433,5;352077981;471273935,5;528726064,5;1,758786;0,026439;73561;6
Equatorial Guinea;GNQ;Sub-Saharan Africa;Upper middle income;2022;66,8193;18139,98933;67.0;2025-04-01 00:00:00;89.8;10,0691;61,19;6;7,7358E+15;8,54795E+15;;376781283,5;587543698,7;356750178,1;471771689,5;528228310,5;1,803545;0,00002599;74,01;6
Eritrea;ERI;Sub-Saharan Africa;Low income;2018;5,3;;49.1;31.0;76.3;;67067;7;6,89462E+14;8,43732E+14;76,57051849;415061981,6;544596909,2;403411092,1;507387652,1;492612347,9;3,19276;0,00005992;40,08;7
Estonia;EST;Europe & Central Asia;High income;2012;78,3899;26242,52827;100.0;100.0;100.0;2642,54;7,63268E+14;6;7,7358E+15;8,54795E+15;;15591335,66;665458455,1;178628188,4;53339482,77;46660517,23;1,322696;0,032026;67974;6
Estonia;EST;Europe & Central Asia;High income;2013;80,0043;27831,15262;100.0;100.0;100.0;2738,77;7,71415E+14;6;7,7358E+15;8,54795E+15;;157387078,6;660628361,6;181984559,8;532959916,4;467040083,6;1,317997;0,031878;68122;6
Estonia;EST;Europe & Central Asia;High income;2014;84,2415;29403,65845;100.0;100.0;100.0;2822,54;7,70341E+14;6;7,7358E+15;8,54795E+15;;158858596,6;655532115,3;185609288,1;5324142,685;4675857,315;1,314545;0,031731;68269;6
Estonia;EST;Europe & Central Asia;High income;2015;88,4097;29712,62995;100.0;100.0;100.0;2968,83;7,75902E+13;6;7,7358E+15;8,54795E+15;;160143270,5;650969209,8;1888875,196;531762332,5;468237667,5;1,315407;0,031584;68416;6
Estonia;EST;Europe & Central Asia;High income;2016;87,2402;31947,77691;100.0;100.0;100.0;3149,89;7,76415E+14;6;7,7358E+15;8,54795E+15;;161513213,1;646626626,6;19186016,02;530981898,4;469018101,6;1,31579;0,031437;68563;6
Estonia;EST;Europe & Central Asia;High income;2017;88,1025;34506,64869;100.0;100.0;100.0;3252,2;7,80927E+14;6;7,7358E+15;8,54795E+15;;162755057,3;642570788,7;194674154;529870011,6;470129988,4;1,317384;0,031283;68717;6
Estonia;EST;Europe & Central Asia;High income;2018;89,357;37120,98798;100.0;100.0;100.0;3337,25;7,82439E+14;6;7,7358E+15;8,54795E+15;;163638660,5;639606434,2;196754905,3;528419436,2;471580563,8;1,321977;;68,88;6
Estonia;EST;Europe & Central Asia;High income;2019;90,2289;40586,37844;100.0;100.0;100.0;3385,08;7,86463E+14;6;7,7358E+15;8,54795E+15;;164349537,6;636685115,5;198965346,9;527075975,5;472924024,5;1,326898;0,030949;69051;6
Estonia;EST;Europe & Central Asia;High income;2020;89,0583;40672,13404;100.0;100.0;100.0;3427;7,85951E+14;6;7,7358E+15;8,54795E+15;;164383705,9;633615345,8;202000948,4;526197121,2;473802878,8;1,329522;0,030771;69229;6
Estonia;EST;Europe & Central Asia;High income;2021;90,9797;45063,54185;100.0;100.0;100.0;3735,72;7,69439E+14;6;9,988E+13;9,987E+13;99,87000275;163814966,7;631847055,3;204337978;525768349,9;474231650,1;1,330932;0,030585;69415;6
Estonia;EST;Europe & Central Asia;High income;2022;91,5202;48516,35668;100.0;100.0;100.0;3806,6;7,79439E+14;6;7,7358E+15;8,54795E+15;;162331590,1;631367948;206300461,9;525417527,1;474582472,9;1,34884;0,030391;69609;6
Eswatini;SWZ;Sub-Saharan Africa;Lower middle income;2012;20,7818;7675,742114;54.3;48.2;74.9;30,5108;49835;5;7,7358E+15;8,54795E+15;;379710258,4;588848200,9;31441540,72;516437501,7;483562498,3;1,123863;0,077151;22849;5
Eswatini;SWZ;Sub-Saharan Africa;Lower middle income;2013;24,7;8148,048654;57.5;51.8;76.7;37,1685;51486;5;7,7358E+15;8,54795E+15;;37616262,09;591550367,7;322870113,9;515320918,5;484679081,5;1,12999;0,077001;22999;5
Eswatini;SWZ;Sub-Saharan Africa;Lower middle income;2014;25;8298,349416;65.0;59.3;84.0;44,8826;53,05;5;7,7358E+15;8,54795E+15;;372169209;594682385,5;331484054,8;514279704,8;485720295,2;1,136299;0,076851;23149;5
Eswatini;SWZ;Sub-Saharan Africa;Lower middle income;2015;25,643;8326,565673;64.1;59.1;80.6;52,502;55019;5;7,7358E+15;8,54795E+15;;367817992,9;598218430,4;339635767;513235772,8;486764227,2;1,142813;0,0000767;;5
Eswatini;SWZ;Sub-Saharan Africa;Lower middle income;2016;28,57;8446,769807;63.4;58.1;81.0;60,8957;56659;5;7,7358E+15;8,54795E+15;;36376187,19;601487593,6;347505344,7;512210017;487789983;1,149507;0,076541;23459;5
Eswatini;SWZ;Sub-Saharan Africa;Lower middle income;2017;35,3;8536,024419;73.5;69.8;85.3;134,192;57895;5;7,7358E+15;8,54795E+15;;359795353,9;60444597,17;357586743,9;511351715,4;488648284,6;1,158195;0,076375;23625;5
Eswatini;SWZ;Sub-Saharan Africa;Lower middle income;2018;39,4;8564,155572;74.0;69.7;87.7;187,103;59411;5;7,7358E+15;8,54795E+15;;355570203,3;607565725,7;368640709,3;510642648,1;489357351,9;1,168929;0,076201;23799;5
Eswatini;SWZ;Sub-Saharan Africa;Lower middle income;2019;43,9;9203,851751;77.0;72.9;90.0;204,369;60549;5;7,7358E+15;8,54795E+15;;351175210,2;610868194,4;379565953,7;509952342,3;490047657,7;1,179874;0,076019;23981;5
Eswatini;SWZ;Sub-Saharan Africa;Lower middle income;2020;49,013;9264,048585;80.0;76.1;92.3;229,004;59692;5;8,947E+14;8,907E+14;89,27999878;346861547,4;614389935;387485175,8;509468194,8;490531805,2;1,192729;0,075829;24171;5
Eswatini;SWZ;Sub-Saharan Africa;Lower middle income;2021;56,1988;9846,20708;82.9;79.1;94.6;255,281;57066;5;7,7358E+15;8,54795E+15;;342849932,5;617921031,4;392290361,3;509222248,1;490777751,9;1,206593;0,075631;24369;5
Eswatini;SWZ;Sub-Saharan Africa;Lower middle income;2022;58,2502;10434,48135;82.3;81.6;86.1;218,53;56,36;5;9,04127E+14;9,11118E+12;90,74701691;339505618,3;620343969,4;401504122,7;5091261,416;4908738,584;1,218917;0,075424;24576;5
Ethiopia;ETH;Sub-Saharan Africa;Low income;2012;2,9;1178,974746;29.0;2025-01-16 00:00:00;87.1;0,89093;61543;6;7,7358E+15;8,54795E+15;;446062797,4;525662496,3;282747062,9;498229919,8;501770080,2;95,798767;0,00008184;18,16;6
Ethiopia;ETH;Sub-Saharan Africa;Low income;2013;4,6;1252,868964;2025-08-30 00:00:00;2025-08-17 00:00:00;87.8;24,1843;62373;6;7,7358E+15;8,54795E+15;;440167937,5;531134705,3;286973572;498209445;501790555;98,438751;0,081425;18575;6
Ethiopia;ETH;Sub-Saharan Africa;Low income;2014;7,7;1484,631456;2025-02-27 00:00:00;12.0;92.0;46,6085;62905;6;7,7358E+15;8,54795E+15;;434248611,2;536668811,8;290825770,1;498218336,4;501781663,6;101,11561;0,081002;18998;6
Ethiopia;ETH;Sub-Saharan Africa;Low income;2015;13,8552;1632,61818;29.0;2025-05-15 00:00:00;85.0;46,0203;63649;6;7,7358E+15;8,54795E+15;;428518050,6;542131245,6;293507038,1;49825235,38;50174764,62;103,867135;0,080572;19428;6
Ethiopia;ETH;Sub-Saharan Africa;Low income;2016;15,3669;1857,548931;42.9;32.4;85.4;52,381;64392;6;3,4419E+14;6,25578E+14;47,49158859;42300727,12;547458515,1;295342136,8;49830508,7;50169491,3;106,718162;0,080134;19866;6
Ethiopia;ETH;Sub-Saharan Africa;Low income;2017;15,6;2004,747597;44.3;31.0;96.6;5,74013;64838;6;4,44234E+14;5,92415E+14;51,7711792;417696597,7;552530672,5;297727297,4;498368457,7;501631542,3;109,666481;0,00007969;20,31;6
Ethiopia;ETH;Sub-Saharan Africa;Low income;2019;16;2242,44459;48.0;36.0;92.7;13,738;65838;6;4,03827E+14;8,54795E+15;;408607547,3;561010549;303819036,2;498500432,6;501499567,4;115,737383;0,078775;21225;6
Ethiopia;ETH;Sub-Saharan Africa;Low income;2020;16,0696;2406,789429;51.1;39.4;93.5;17,8275;65371;6;7,7358E+15;8,54795E+15;;40450755,46;564801956,3;306904890,9;498589503,2;501410496,8;118,917671;0,078305;21695;6
Ethiopia;ETH;Sub-Saharan Africa;Low income;2021;16,6981;2588,412969;54.2;42.8;94.3;39,9382;64975;6;7,7358E+15;8,54795E+15;;400647936,9;568415943,3;30936119,75;498702338,9;501297661,1;122,138588;0,077826;22174;6
Ethiopia;ETH;Sub-Saharan Africa;Low income;2022;19,3781;2844,906835;55.0;43.0;94.0;45,1577;65645;6;7,7358E+15;8,54795E+15;;397058031,7;57169780,6;312441623,2;498810943,5;501189056,5;125,384287;0,077339;22661;6
Fiji;FJI;East Asia & Pacific;Upper middle income;2012;33,7424;8357,198841;92.6;87.5;97.1;147,729;67552;7;7,7358E+15;8,54795E+15;;301956950,3;650100528,1;479425216,6;496953282,2;503046717,8;0,914918;0,046804;53196;7
Fiji;FJI;East Asia & Pacific;Upper middle income;2013;35,2;9006,756001;91.8;85.4;97.3;119,245;67428;7;7,7358E+15;8,54795E+15;;299824030,6;650830875,7;493450937,3;497731769,3;502268230,7;0,916352;0,046294;53706;7
Fiji;FJI;East Asia & Pacific;Upper middle income;2014;37,4;10712,02898;93.0;88.2;97.0;135,432;67376;7;7,7358E+15;8,54795E+15;;29796111,42;651216318,5;508225672,9;498511854,5;501488145,5;0,917585;0,045784;54216;7
Fiji;FJI;East Asia & Pacific;Upper middle income;2015;42,5;11733,74297;93.2;88.8;96.8;138,627;66844;7;7,7358E+15;8,54795E+15;;296312888;651603347,8;520837642,5;499351171;500648829;0,918578;0,045274;54726;7
Fiji;FJI;East Asia & Pacific;Upper middle income;2016;49,42;11984,56358;93.4;89.3;96.7;134,165;67,24;7;7,7358E+15;8,54795E+15;;294539832,8;652171098,6;532890685,7;500095739;499904261;0,919166;0,044765;55235;7
Fiji;FJI;East Asia & Pacific;Upper middle income;2017;65,78;12819,56348;96.0;95.1;96.7;132,08;67,79;7;7,7358E+15;8,54795E+15;;292227500,5;652999128,7;547733708;500833734,2;499166265,8;0,918759;0,044258;55742;7
Fiji;FJI;East Asia & Pacific;Upper middle income;2018;68,9;13225,91945;95.1;92.7;96.9;208,214;67,81;7;7,7358E+15;8,54795E+15;;289395756,6;654160579,2;564436642,8;501639809;498360191;0,91718;0,043752;56248;7
Fiji;FJI;East Asia & Pacific;Upper middle income;2019;77,1867;13219,69755;96.1;94.8;97.1;234,496;67893;7;7,7358E+15;8,54795E+15;;286223240,9;655568179,9;58208579,19;502422671,8;497577328,2;0,914899;0,00004325;56,75;7
Fiji;FJI;East Asia & Pacific;Upper middle income;2020;83,0267;11235,27608;97.1;96.9;97.3;252,054;67924;7;7,7358E+15;8,54795E+15;;283052975,9;657076297,1;598707270,1;50306897,99;49693102,01;0,914963;0,042753;57247;7
Fiji;FJI;East Asia & Pacific;Upper middle income;2021;81,9;10685,19698;92.1;86.8;96.0;251,573;67114;7;9,24281E+14;8,54795E+15;;280081181,5;658882134,1;610366844,1;50354255,59;49645744,41;0,916711;0,00004226;57,74;7
Fiji;FJI;East Asia & Pacific;Upper middle income;2022;85,2199;13672,23564;92.0;86.8;97.6;253,377;68312;7;7,7358E+15;8,54795E+15;;277023499,5;660883685,6;620928148,3;5037458,316;496254168,4;0,919422;0,041771;58229;7
Finland;FIN;Europe & Central Asia;High income;2012;89,88;40739,11318;100.0;100.0;100.0;3043,24;8,06268E+14;6;7,7358E+15;8,54795E+15;;164425320,7;651075093,4;184499585,9;508732684,4;491267315,6;5,413971;0,015159;84841;6
Finland;FIN;Europe & Central Asia;High income;2013;91,5144;41325,80521;100.0;100.0;100.0;3162,68;8,09756E+14;6;7,7358E+15;8,54795E+15;;164222521,8;645043907,5;190733570,7;508437038,6;491562961,4;5,438972;0,014875;85125;6
Finland;FIN;Europe & Central Asia;High income;2014;86,5304;41547,09845;100.0;100.0;100.0;3219,7;8,11805E+14;6;7,7358E+15;8,54795E+15;;16401937,57;639319576,2;196661048,1;508157650,3;491842349,7;5,461512;0,014825;85175;6
Finland;FIN;Europe & Central Asia;High income;2015;86,4221;42257,85938;100.0;100.0;100.0;3156,91;8,14805E+14;6;7,7358E+15;8,54795E+15;;163570111,1;634339270,2;202090618,7;507850039;492149961;5,479531;0,014775;85225;6
Finland;FIN;Europe & Central Asia;High income;2016;87,7036;44562,40111;100.0;100.0;100.0;3115,29;8,14293E+14;6;7,7358E+15;8,54795E+15;;162879910,7;630282056;206838033,3;507406192,3;492593807,7;5,495303;0,014725;85275;6
Finland;FIN;Europe & Central Asia;High income;2017;87,4689;47234,85286;100.0;100.0;100.0;3104,35;8,16317E+14;6;7,7358E+15;8,54795E+15;;16198971,53;626552811,4;211457473,3;506963188,6;493036811,4;5,508214;0,014675;85325;6
Finland;FIN;Europe & Central Asia;High income;2018;88,89;49248,67754;100.0;100.0;100.0;3149,17;8,17341E+14;6;7,7358E+15;8,54795E+15;;16069177,71;623153408,4;216154814,5;506625859,8;493374140,2;5,515525;0,014618;85382;6
Finland;FIN;Europe & Central Asia;High income;2019;89,6074;52276,11157;100.0;100.0;100.0;3254,4;8,19829E+14;6;7,7358E+15;8,54795E+15;;15876109,41;620624967,5;22061393,84;506342453,6;493657546,4;5,521606;0,014554;85446;6
Finland;FIN;Europe & Central Asia;High income;2020;92,1703;53296,57928;100.0;100.0;100.0;3338,39;8,19317E+14;6;7,7358E+15;8,54795E+15;;156603302,4;618489868,7;224906828,9;506098800,4;493901199,6;5,529543;0,014483;85517;6
Finland;FIN;Europe & Central Asia;High income;2021;92,8081;57350,87121;100.0;100.0;100.0;3363,97;8,18854E+14;6;7,7358E+15;8,54795E+15;;154543387,3;616707046,9;228749565,7;505779202,5;494220797,5;5,541017;0,014404;85596;6
Finland;FIN;Europe & Central Asia;High income;2022;92,9888;62233,49567;100.0;100.0;100.0;3429,52;8,11878E+14;6;7,7358E+15;8,54795E+15;;152209461,2;615502866,7;232287672,1;505681415,2;494318584,8;5,556106;0,014319;85681;6
France;FRA;Europe & Central Asia;High income;2012;81,44;37671,02393;100.0;100.0;100.0;3743,46;8,19683E+14;7;7,7358E+15;8,54795E+15;;185347017,1;639822023,2;174830959,7;515770280,9;484229719,1;65,657659;0,021122;78878;7
France;FRA;Europe & Central Asia;High income;2013;81,9198;39583,35204;100.0;100.0;100.0;3873,41;8,22195E+13;7;7,7358E+15;8,54795E+15;;184442070,9;636262148,9;179295780,2;515715772,8;484284227,2;65,997932;0,020865;79135;7
France;FRA;Europe & Central Asia;High income;2014;83,7511;40218,12586;100.0;100.0;100.0;4014,22;8,27195E+13;7;7,7358E+15;8,54795E+15;;183460677,5;632660590,4;18387873,21;515816788,8;484183211,2;66,312067;0,020606;79394;7
France;FRA;Europe & Central Asia;High income;2015;78,006;40905,17678;100.0;100.0;100.0;4138,71;8,2322E+14;7;7,7358E+15;8,54795E+15;;18244961,48;629034115,5;188516269,6;516052500;483947500;66,548272;0,020345;79655;7
France;FRA;Europe & Central Asia;High income;2016;79,2698;42880,23514;100.0;100.0;100.0;4252,78;8,25732E+14;7;7,7358E+15;8,54795E+15;;180831627,4;62632173,1;192846641,7;51601561,46;48398438,54;66,724104;0,020083;79917;7
France;FRA;Europe & Central Asia;High income;2017;80,5025;44469,14589;100.0;100.0;100.0;4362,43;8,25756E+14;7;7,7358E+15;8,54795E+15;;179310747,7;623980765,4;196708486,8;515881643,2;484118356,8;66,91802;0,00001982;80,18;7
France;FRA;Europe & Central Asia;High income;2018;82,0432;46381,05906;100.0;100.0;100.0;4441,42;8,26756E+14;7;7,7358E+15;8,54795E+15;;177811833,8;621793955,6;200394210,6;515853804,4;484146195,6;67,158348;0,019556;80444;7
France;FRA;Europe & Central Asia;High income;2019;83,3397;51130,47231;100.0;100.0;100.0;4527,65;8,28268E+14;7;7,7358E+15;8,54795E+15;;176087445,1;619811666,2;204100888,8;515706085,5;484293914,5;67,382061;0,019291;80709;7
France;FRA;Europe & Central Asia;High income;2020;84,7064;49481,80443;100.0;100.0;100.0;4647,12;8,21756E+14;7;7,7358E+15;8,54795E+15;;17439158,04;618134010,6;20747440,9;515611716,5;484388283,5;67,60111;0,019025;80975;7
France;FRA;Europe & Central Asia;High income;2021;86,0955;53901,10958;100.0;100.0;100.0;4764,42;8,23244E+14;7;7,7358E+15;8,54795E+15;;172452061,5;617040398,7;210507539,7;515515071,9;484484928,1;67,842811;0,018758;81242;7
