Country_Name,Country_Code,Region,Income_Group,Year,Internet_Users,GDP_Per_Capita,Electricity_Access,Electricity_Access_Rural,Electricity_Access_Urban,Broadband_Subscriptions,Life_Expectancy,Sec_Edu_Duration,Literacy_Female,Literacy_Male,Literacy_Total,Pop_0_14,Pop_15_64,Pop_65_Above,Pop_Female,Pop_Male,Pop_Total,Pop_Rural,Pop_Urban,Secondary_Education,clusters
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,2017,57.1621,7935.76176281072,88.6,81.2,92.5,292.322,76593.0,6,7735804398740220.0,8547946143266630.0,,284092393.540173,661254881.622483,546527248.373442,492990727.092643,507009272.907357,0.512893,0.034739,65261.0,6.0,0
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,2018,59.5,7916.421153261741,90.2,84.6,93.1,304.958,75733.0,6,7735804398740220.0,8547946143266630.0,,283744144.600372,659876513.152128,563793422.474996,492486584.926424,507513415.073576,0.513415,0.034268,65732.0,6.0,0
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,2019,61.9434,8645.75646859343,91.4,87.3,93.5,393.928,76004.0,6,7735804398740220.0,8547946143266630.0,,283753870.812131,658103224.250346,581429049.375224,491916032.553724,508083967.446276,0.514104,0.033805,66195.0,6.0,0
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,2020,69.3734,6852.576699303546,93.7,92.7,94.3,482.611,74808.0,6,7735804398740220.0,8547946143266630.0,,283955354.740183,656218093.007396,598265522.524212,491357736.846196,508642263.153804,0.514679,0.033348,66652.0,6.0,0
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,2021,71.3752,7685.419213936686,95.5,96.9,94.9,590.962,74052.0,6,7735804398740220.0,8547946143266630.0,,279920216.626762,65871800.777704,613617755.961978,491167117.327238,508832882.672762,0.516649,0.032898,67102.0,6.0,0
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,2022,72.1021,9481.073354056089,97.1,96.9,95.3,656.769,74722.0,6,876100006103516.0,944700012207031.0,91.0,271745927.298404,664966781.531571,632872911.700251,491264896.814189,508735103.185811,0.519741,0.032455,67545.0,6.0,0
Cambodia,KHM,East Asia & Pacific,Lower middle income,2012,4.94,3583.482297394369,42.3,,94.2,19.8955,68915.0,6,7735804398740220.0,8547946143266630.0,,324283491.051289,634508648.344635,412078606.040762,51225185.321784,48774814.678216,14.945085,0.078963,21037.0,6.0,0
Cambodia,KHM,East Asia & Pacific,Lower middle income,2013,6.0,3890.948412052207,50.9,38.9,94.8,21.5211,69304.0,6,7735804398740220.0,8547946143266630.0,,322070545.178766,635353273.842827,425761809.784078,512048087.936566,487951912.063434,15.170208,0.078585,21415.0,6.0,0
Cambodia,KHM,East Asia & Pacific,Lower middle income,2014,14.0,4117.78868309006,56.1,44.7,96.9,42.9382,69736.0,6,72.0,85.0,78.0,320491766.731746,635438832.095417,440694011.728368,51185781.019554,48814218.980446,15.396772,0.078201,21799.0,6.0,0
Cambodia,KHM,East Asia & Pacific,Lower middle income,2015,6.43319,4433.64393500572,62.7,53.3,95.8,53.4485,69873.0,6,75.0,87.0,81.0,319296390.978305,635016253.499872,456873555.218231,511677819.168366,488322180.831634,15.623251,0.077812,22188.0,6.0,0
Cambodia,KHM,East Asia & Pacific,Lower middle income,2016,32.3985,4748.124285215278,68.8,60.7,96.3,61.5923,70224.0,6,7735804398740220.0,8547946143266630.0,,318263748.057678,634382071.107551,47354180.834771,511492163.972022,488507836.027978,15.852803,0.077418,22582.0,6.0,0
Cambodia,KHM,East Asia & Pacific,Lower middle income,2017,32.9003,5050.063566151128,89.1,86.1,99.1,83.1394,70515.0,6,7735804398740220.0,8547946143266630.0,,317040309.990949,63387132.974116,490883602.678903,51133458.492717,48866541.507283,16.073372,7.701999999999999e-05,22.98,6.0,0
Cambodia,KHM,East Asia & Pacific,Lower middle income,2019,52.3059,6153.994395284272,84.0,80.0,96.9,111.872,70692.0,6,7735804398740220.0,8547946143266630.0,,313236501.189469,634032719.741108,527307790.694231,511119690.529342,488880309.470658,16.481304,0.076195,23805.0,6.0,0
Cambodia,KHM,East Asia & Pacific,Lower middle income,2020,53.6508,5942.453803739287,86.4,82.9,97.3,139.77,70416.0,6,7735804398740220.0,8547946143266630.0,,310778017.734446,63483461.320243,54387369.063124,510887554.570206,489112445.429794,16.725474,0.075768,24232.0,6.0,0
Cambodia,KHM,East Asia & Pacific,Lower middle income,2021,55.6004,6225.532654747405,82.5,77.1,98.9,198.089,69584.0,6,636409111022949.0,814744567871094.0,71.9272537231445,307812858.676309,636239992.263601,559471490.600897,510618578.456168,489381421.543832,16.974305,0.075332,24668.0,6.0,0
Cambodia,KHM,East Asia & Pacific,Lower middle income,2022,56.7328,6917.070129124215,92.3,88.0,99.0,296.383,69896.0,6,796500015258789.0,88129997253418.0,83.7799987792969,304544163.844978,637786295.076769,57669541.078253,5104064.569342,4895935.430658,17.201724,0.074886,25114.0,6.0,0
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2012,7.5,3059.642265682508,55.2,,88.2,6.65368,57792.0,7,7735804398740220.0,8547946143266630.0,,436077866.058381,534430044.043765,29492089.897854,50175400.422345,49824599.577655,20.809529,0.047231,52769.0,7.0,0
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2013,10.0,3238.868298437325,56.3,,88.5,7.896319999999999,58476.0,7,7735804398740220.0,8547946143266630.0,,435350939.540544,535503581.471515,291454789.879404,501691868.229957,498308131.770043,21.402376,0.046627,53373.0,7.0,0
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2014,16.2149,3422.261281583438,56.8,,89.2,7.62968,58935.0,7,7735804398740220.0,8547946143266630.0,,433606160.283733,537621895.990157,287719437.261096,501645769.542037,498354230.457963,22.059893,0.046024,53976.0,7.0,0
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2015,18.3,3497.660675639586,58.6,,89.8,8.9824,59658.0,7,7735804398740220.0,8547946143266630.0,,43159531.273307,53994740.112473,284572861.421998,501613707.785058,498386292.214942,22.763414,0.045422,54578.0,7.0,0
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2016,20.6,3626.999320285782,59.8,,90.6,155.529,60233.0,7,7735804398740220.0,8547946143266630.0,,430445872.047057,541334317.153056,282198107.998873,501582682.919248,498417317.080752,23.454161,0.044821,55179.0,7.0,0
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2017,23.203,3767.430728838242,60.9,,91.4,158.467,60.81,7,7735804398740220.0,8547946143266630.0,,42981955.315188,542143740.534314,280367063.138058,501555519.111945,498444480.888055,24.128601,0.044223,55777.0,7.0,0
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2018,29.7,4010.763600695263,62.2,,90.0,159.561,61.18,7,661617736816406.0,797137908935547.0,72.5471267700195,428972212.514819,54311618.102486,279116064.603211,501542163.563305,498457836.436694,24.806383,0.043626,56374.0,7.0,0
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2019,36.5392,4241.111749205922,63.2,,93.1,157.189,61584.0,7,7735804398740220.0,8547946143266630.0,,427437265.484975,544719742.477239,278429920.377855,501537338.428325,498462661.571675,25.506095,0.043032,56968.0,7.0,0
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2020,41.2264,4365.447041283924,64.3,,93.9,275.682,60833.0,7,73120002746582.0,834000015258789.0,78.2300033569336,425437699.571295,546793776.767362,277685236.613429,501554316.334879,498445683.665121,26.210558,4.244e-05,57.56,7.0,0
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2021,42.5456,4793.556282001956,65.4,,94.7,223.385,60333.0,7,7735804398740220.0,8547946143266630.0,,423158091.569294,549180882.270139,276610261.605669,501580765.379865,498419234.620135,26.915758,0.041852,58148.0,7.0,0
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2022,43.8629,5188.977508660842,71.0,25.0,94.0,218.279,60958.0,7,7735804398740220.0,8547946143266630.0,,420582007.128746,551786273.049014,276317198.222408,501595569.203119,498404430.796881,27.632771,0.041267,58733.0,7.0,0
Canada,CAN,North America,High income,2012,83.0,42291.97293570943,100.0,100.0,100.0,3347.39,816636585365854.0,6,7735804398740220.0,8547946143266630.0,,16327506.299947,688517946.416003,148206990.584527,5042760.092085,4957239.907915,34.713395,0.018863,81137.0,6.0,0
Canada,CAN,North America,High income,2013,85.8,44301.05625291326,100.0,100.0,100.0,3426.83,817448780487805.0,6,7735804398740220.0,8547946143266630.0,,162714380.359575,684998731.704546,152286887.935879,504083776.718462,495916223.281538,35.080992,0.018822,81178.0,6.0,0
Canada,CAN,North America,High income,2014,87.12,45758.10072973044,100.0,100.0,100.0,3526.94,817843902439025.0,6,7735804398740220.0,8547946143266630.0,,162409277.800845,681358280.352841,156232441.846315,50399291.266386,49600708.733614,35.434066,0.018782,81218.0,6.0,0
Canada,CAN,North America,High income,2015,90.0,44668.09128143034,100.0,100.0,100.0,3646.99,818156097560976.0,6,7735804398740220.0,8547946143266630.0,,162326789.820677,677571212.622664,160101997.556659,503989073.648762,496010926.351238,35.704498,0.018741,81259.0,6.0,0
Canada,CAN,North America,High income,2016,91.16,46470.64663911111,100.0,100.0,100.0,3682.33,819248780487805.0,6,7735804398740220.0,8547946143266630.0,,162216897.081515,673902081.027321,163881021.891164,503961588.788091,496038411.211909,36.110803,,81.3,6.0,0
Canada,CAN,North America,High income,2017,92.7014,48317.38744571651,100.0,100.0,100.0,3782.77,818329268292683.0,6,7735804398740220.0,8547946143266630.0,,161718572.232365,670699290.855306,167582136.912329,503821359.508377,496178640.491623,36.545075,1.865e-05,81.35,6.0,0
Canada,CAN,North America,High income,2018,94.64,49982.5999118348,100.0,100.0,100.0,3873.34,818439024390244.0,6,7735804398740220.0,8547946143266630.0,,160849877.885792,667853309.042324,171296813.071885,503554725.357994,496445274.642006,37.07262,0.018589,81411.0,6.0,0
Canada,CAN,North America,High income,2019,91.9129,50498.97310574482,100.0,100.0,100.0,4007.68,822239024390244.0,6,7735804398740220.0,8547946143266630.0,,159834514.706633,664846890.068848,175318595.224519,503314816.596434,496685183.403566,37.618495,0.018518,81482.0,6.0,0
Canada,CAN,North America,High income,2020,92.3,48590.6832121939,100.0,100.0,100.0,4079.5,816604878048781.0,6,7735804398740220.0,8547946143266630.0,,158763047.751721,661382867.429556,179854084.818723,503183035.081224,496816964.918776,38.028638,0.018438,81562.0,6.0,0
Canada,CAN,North America,High income,2021,93.2917,55781.69902729116,100.0,100.0,100.0,4169.31,815870731707317.0,6,7735804398740220.0,8547946143266630.0,,157430879.139749,657746528.539238,184822592.321013,503163541.448007,496836458.551993,38.239864,0.018347,81653.0,6.0,0
Canada,CAN,North America,High income,2022,94.0,62041.56202984064,100.0,100.0,100.0,4217.92,812956097560976.0,6,7735804398740220.0,8547946143266630.0,,155479076.554421,655113452.142292,189407471.303288,50330422.041943,49669577.958057,38.939056,0.018248,81752.0,6.0,0
Cayman Islands,CYM,Latin America & Caribbean,High income,2017,81.0677,68017.67583273348,100.0,100.0,100.0,4839.54,7149992316580310.0,6,99.0,99.0,99.0,17230051.676984,761518853.964097,661806292.660629,499752076.360481,500247923.639519,0.064535,0.0,100.0,6.0,0
Central African Republic,CAF,Sub-Saharan Africa,Low income,2012,2.4,1062.068099410489,11.0,0.5,,1.31212,50686.0,7,7735804398740220.0,8547946143266630.0,,469201435.397567,511986515.278751,188120493.236819,5083359.937261,4916640.062739,4.610848,0.060612,39388.0,7.0,0
Central African Republic,CAF,Sub-Saharan Africa,Low income,2015,2.9,768.8708879991735,89.81835138387484,,,4.01355,52793.0,7,7735804398740220.0,8547946143266630.0,,490065874.678584,490395620.696385,195385046.250308,51008646.840433,48991353.159567,4.62932,0.059723,40277.0,7.0,0
Central African Republic,CAF,Sub-Saharan Africa,Low income,2016,3.1,826.0133013831687,89.81835138387484,,,1.56142,53.46,7,7735804398740220.0,8547946143266630.0,,489993292.902644,489686631.215826,203200758.815304,510074224.652887,489925775.347113,4.713663,0.059382,40618.0,7.0,0
Central African Republic,CAF,Sub-Saharan Africa,Low income,2017,4.0,883.8107348760659,89.81835138387484,,31.4,1.29133,53721.0,7,7735804398740220.0,8547946143266630.0,,490251038.356962,4887737.285649,209752330.781376,510478644.984856,489521355.015144,4.793511,5.902e-05,40.98,7.0,0
Central African Republic,CAF,Sub-Saharan Africa,Low income,2018,5.1,905.8177889410938,89.81835138387484,,32.2,1.24624,54369.0,7,26.0,50.0,37.0,490475247.593754,487904355.645416,216203967.608299,510842840.560425,489157159.439575,4.878657,0.058636,41364.0,7.0,0
Central African Republic,CAF,Sub-Saharan Africa,Low income,2019,7.50916,984.8431836788569,89.81835138387484,,32.1,1.00916,55025.0,7,271308307647705.0,598423118591309.0,42.4427909851074,490201283.049631,487913178.211798,218855387.385715,512245222.363159,487754777.636841,4.944703,5.823e-05,41.77,7.0,0
Central African Republic,CAF,Sub-Saharan Africa,Low income,2020,8.565672483,1066.290054231509,89.81835138387484,,33.9,,54604.0,7,262000007629395.0,492299995422363.0,37.4900016784668,489114124.904993,48887967.352272,220062015.722865,513624140.552247,486375859.447753,5.026628,0.057802,42198.0,7.0,0
Central African Republic,CAF,Sub-Saharan Africa,Low income,2021,10.58263964,1128.552379964586,89.81835138387484,,34.7,0.976115,53895.0,7,7735804398740220.0,8547946143266630.0,,490033156.628391,487749163.748753,222176796.228556,514241404.854873,485758595.145127,5.1121,0.057352,42648.0,7.0,0
Chad,TCD,Sub-Saharan Africa,Low income,2012,2.1,1683.192385011545,89.81835138387484,3.0,,14.7256,50.54,7,7735804398740220.0,8547946143266630.0,,486981869.197164,49159389.775095,21424233.051886,499424418.957599,500575581.042401,13.210998,0.077858,22142.0,7.0,0
Chad,TCD,Sub-Saharan Africa,Low income,2013,2.5,1530.068508194875,89.81835138387484,3.0,26.0,10.7289,50781.0,7,7735804398740220.0,8547946143266630.0,,486137670.882709,492853284.505433,210090446.118584,499150468.772369,500849531.227631,13.691079,0.077752,22248.0,7.0,0
Chad,TCD,Sub-Saharan Africa,Low income,2014,2.9,1638.981213788192,89.81835138387484,3.0,,7.140199999999999,51202.0,7,7735804398740220.0,8547946143266630.0,,48507822.627738,494190350.426222,207314232.963979,498920583.093042,501079416.906958,14.188678,0.077628,22372.0,7.0,0
Chad,TCD,Sub-Saharan Africa,Low income,2015,3.5,1788.145485602221,89.81835138387484,0.5,32.4,7.73982,51589.0,7,139334096908569.0,389182014465332.0,26.0029907226562,485266754.239477,494139321.327334,205939244.331895,498731363.953232,501268636.046768,14.647621,0.077485,22515.0,7.0,0
Chad,TCD,Sub-Saharan Africa,Low income,2016,5.8,1643.45900102802,89.81835138387484,,,3.39141,52083.0,7,14.0,31.0,22.0,485126785.890912,494357231.441935,205159826.671532,49856460.501414,50143539.498586,15.114655,0.077323,22677.0,7.0,0
Chad,TCD,Sub-Saharan Africa,Low income,2017,6.4,1571.069336001436,89.81835138387484,,33.6,0.21187,52308.0,7,7735804398740220.0,8547946143266630.0,,483988071.505168,495536991.897526,204749365.973065,49843340.731301,50156659.268699,15.622759,0.077142,22858.0,7.0,0
Chad,TCD,Sub-Saharan Africa,Low income,2018,7.0,1633.637888831937,89.81835138387484,,36.0,0.206728,52825.0,7,7735804398740220.0,8547946143266630.0,,482481371.851463,497052074.391838,204665537.566992,498341320.918457,501658679.081543,16.156531,0.076941,23059.0,7.0,0
Chad,TCD,Sub-Saharan Africa,Low income,2019,7.6,1785.16732115453,89.81835138387484,7786486932819900.0,36.7,0.0407546,53259.0,7,186425495147705.0,445166893005371.0,30.6279201507568,481220928.242913,498294508.859726,204845628.973613,498279585.475124,501720414.524876,16.685223,0.076721,23279.0,7.0,0
Chad,TCD,Sub-Saharan Africa,Low income,2020,8.34311,1568.600584884272,89.81835138387484,,40.8,0.0,52777.0,7,7735804398740220.0,8547946143266630.0,,479659011.352258,499863654.933715,204773337.140274,498264728.184485,501735271.815515,17.224679,7.648e-05,23.52,7.0,0
Chad,TCD,Sub-Saharan Africa,Low income,2021,11.0057,1700.16698806139,89.81835138387484,,43.2,0.0,52525.0,7,7735804398740220.0,8547946143266630.0,,476821746.087752,502705463.880168,204727900.320802,498285756.658216,501714243.341784,17.828273,0.076219,23781.0,7.0,0
Chad,TCD,Sub-Saharan Africa,Low income,2022,12.1839,1808.838620231813,89.81835138387484,,46.3,0.0,52997.0,7,188700008392334.0,357799987792969.0,27.2800006866455,47403703.285376,505407859.323781,205551078.224591,498315959.386226,501684040.613774,18.455316,0.075937,24063.0,7.0,0
Chile,CHL,Latin America & Caribbean,High income,2012,55.05,21366.17712596483,100.0,100.0,100.0,1236.55,79023.0,6,7735804398740220.0,8547946143266630.0,,207935085.091893,687794974.165082,104269940.743025,502700078.851002,497299921.148999,17.519119,0.012811,87189.0,6.0,0
Chile,CHL,Latin America & Caribbean,High income,2013,58.0,22201.06606802953,99.6,100.0,99.8,1297.66,79339.0,6,96.0,96.0,96.0,204792936.554866,688419518.588406,106787544.856729,502663395.791046,497336604.208954,17.687006,0.012754,87246.0,6.0,0
Chile,CHL,Latin America & Caribbean,High income,2014,61.11,22553.61617936221,100.0,100.0,100.0,1393.69,79473.0,6,7735804398740220.0,8547946143266630.0,,201994688.257713,688459541.557848,109545770.184439,502632668.306632,497367331.693368,17.864195,0.012697,87303.0,6.0,0
Chile,CHL,Latin America & Caribbean,High income,2015,76.6296,22468.31257427143,99.7,100.0,99.9,1506.81,79746.0,6,97.0,97.0,97.0,199392518.422991,688110909.659556,112496571.917453,502623475.388036,497376524.611964,18.047625,,87.36,6.0,0
Chile,CHL,Latin America & Caribbean,High income,2016,83.5586,23256.50360468967,100.0,100.0,100.0,1590.05,80079.0,6,7735804398740220.0,8547946143266630.0,,19659393.739765,687957087.507807,115448975.094543,502623360.170658,497376639.829343,18.267221,0.012578,87422.0,6.0,0
Chile,CHL,Latin America & Caribbean,High income,2017,82.3275,24295.22376713044,99.7,100.0,99.8,1650.1,80.35,6,96.0,96.0,96.0,193360155.192659,688509010.584832,118130834.222508,502609992.301793,497390007.698207,18.558868,,87.49,6.0,0
Chile,CHL,Latin America & Caribbean,High income,2018,84.9,25305.09034626108,100.0,100.0,100.0,1720.67,80133.0,6,7735804398740220.0,8547946143266630.0,,190082501.150811,689280916.071827,120636582.777361,502591727.495463,497408272.504537,18.893191,0.012436,87564.0,6.0,0
Chile,CHL,Latin America & Caribbean,High income,2019,85.0176,25611.75782694584,100.0,100.0,100.0,1786.5,80326.0,6,7735804398740220.0,8547946143266630.0,,187029345.739791,6897100.513477,123260602.912509,502589601.288026,497410398.711974,19.197744,0.012357,87643.0,6.0,0
Chile,CHL,Latin America & Caribbean,High income,2020,87.4593,25350.86350829717,100.0,100.0,100.0,1943.06,79377.0,6,7735804398740220.0,8547946143266630.0,,184128141.664409,689603700.944275,126268157.391316,50268829.749625,49731170.250375,19.370624,0.012273,87727.0,6.0,0
Chile,CHL,Latin America & Caribbean,High income,2021,88.8045,29105.10120405656,100.0,100.0,100.0,2201.4,78944.0,6,7735804398740220.0,8547946143266630.0,,180965848.962091,689469814.817118,129564336.220791,502867960.634311,497132039.365689,19.456334,0.012183,87817.0,6.0,0
Chile,CHL,Latin America & Caribbean,High income,2022,90.6769,31668.03325342584,100.0,100.0,100.0,2277.7,79519.0,6,97120002746582.0,971900024414062.0,97.1600036621094,177575564.797826,689423635.045125,13300080.015705,502994240.741221,497005759.258779,19.553036,0.012088,87912.0,6.0,0
